有趣啊,4,nan
这个地方真实吓人,3,nan
有趣的男人,4,nan
这个灯一开一关，强迫症患者受不了了,4,nan
有人的话喵一声,4,nan
这个电池太不经用了,4,nan
有人嘤一声,4,nan
这个东西好像稻草人,4,nan
这个恶灵退散，好man啊,4,nan
有人吗  我好方,1,nan
有人吗，好方,1,nan
有人喵一声,4,nan
这个房间,4,nan
这个房间爆炸高能,4,nan
有人喵一声,4,nan
有人喵一声,4,nan
有人哦,4,nan
这个恶魔会猪叫,4,nan
有人陪着看的感觉,4,nan
这个方间……,4,nan
有人兄弟们,4,nan
这个方剪，窝要进来剌,4,nan
这个房间爆炸高能,4,nan
有人鸭~~,4,nan
有人嘤一声,4,nan
有人一起,4,nan
有人有人在的在的在的,4,nan
有人在的,4,nan
有人吱一声呗。。。。。,4,nan
有色了耶,4,nan
这个房间就是让你推车车玩的,4,nan
这个房间是配电室？,4,nan
有舍友吧,4,nan
有射手,4,nan
这个房间有高能,4,nan
这个房间太大了吧,4,nan
这个房间我i了,4,nan
有神器！,4,nan
这个房子比其他地方都好,4,nan
这个房子的主人每天都得拿着地图，不然就迷路了,4,nan
这个房子不是住了个爵士吗，贵族房子大，人多挺正常的吧,4,nan
这个房子好大，参观都要好久,4,nan
有神器配件必有小姐姐,4,nan
有狮子座的姐妹喜欢天秤座的男生的吗,4,nan
有手手,4,nan
有水瓶了，第二集,4,nan
这个房子为什么这！么！大！,4,nan
这个房子太大了。。。,4,nan
有顺序的诶 先是水象星座 天蝎 双鱼 巨蟹。。。我的星座的真可怕（小声bb）,4,nan
这个房子也太大了吧 感觉无穷无尽,4,nan
有人在吗QAQ,1,nan
有娃娃,4,nan
这个房子应该比我们学校都大,4,nan
这个房子有多少鬼啊？,4,nan
有娃娃,4,nan
有娃娃的地方,4,nan
有我的地方就我有高能小可爱们我来了,4,nan
这个房子怎么这么大呀？,4,nan
有物品必有高能,4,nan
有物品必有高能,4,nan
这个房子最起码有好几块吧…,4,nan
有戏,4,nan
这个房子最少一公顷,4,nan
有小哥哥小姐姐一起看的吗(-???-???-???-???-???___-???-???-???-???-???),4,nan
这个感觉和黑暗侵袭比较像,4,nan
这个分p吓到我了,3,nan
有小姐姐表白紫色高能君吗？,4,nan
这个符咒是六个中的第一个，之前是第二个,4,nan
这个狗房子修那么多房间干嘛，玩躲猫猫吗？,2,nan
有胸！,4,nan
这个豪宅，发电站啊我丢,4,nan
这个护身符是不是有bug,4,nan
这个怪好像对光敏感,4,nan
这个怪物的声音……我佛了,4,nan
这个画质好像一群马赛克在跑,4,nan
这个画质怎么肥事,4,nan
这个会不会是祭祀的地方？,4,nan
有羊角哥（滑稽）,4,nan
这个家电池真多,4,nan
这个家可能是皇城...,4,nan
这个家真复杂,4,nan
这个鬼不是小姐姐的配偶吧....护妻吗？？那米米可能会死哈哈哈,4,nan
有洋娃娃,4,nan
这个鬼到底是啥啊，蒙,4,nan
这个可以开的吧。。。没说上锁,4,nan
这个鬼没小ji,4,nan
有夜宵格外好吃,4,nan
有一部电影叫忌日快乐，跟里面得剧情有点像,4,nan
有一个小孩子,4,nan
这个门估计就是蛇夫座的门了吧,4,nan
有一节钥匙嗯呐,4,nan
这个鬼是隔半个小时刷一次。,4,nan
有人在吗QAQ,1,nan
这个门有点嚣张,4,nan
这个名字应该叫招魂屋,4,nan
这个好难看出来啊,4,nan
有一说一，身材不错,4,nan
有沙发？歇会儿吧,4,nan
有谁跟我一样是看完甜蜜之家才来看凶宅的,4,nan
有谁可以回应我,4,nan
有事情（?д?`）,4,nan
这个男主是个傻子吧。,4,nan
有一说一，羊角哥身材真不错,4,nan
有一种懂叫米懂,4,nan
这个男主在作死,4,nan
这个男主之前被米米操作从二楼跳下来都没了的居然在这...?,4,nan
有体力条的……米米没开看不见,4,nan
这个屁股。,4,nan
有小的,4,nan
这个很恐怖吗,4,nan
这个屁股…………,4,nan
这个屁股……得劲儿,4,nan
有意思,0,nan
这个妻子大概就是小姐姐,4,nan
这个人不用吃饭和喝水吗,4,nan
有意思,0,nan
这个人多了,4,nan
有意思,0,nan
这个人家里真的大。,4,nan
这个晃的孩子晕,1,nan
这个人应该很有钱。。不过房子这么大，厕所少，感觉能憋死人啊,4,nan
这个人贼抗摔,4,nan
这个肉,4,nan
有用，现在光好像也有用,4,nan
有ヽ(???)?,4,nan
这个声音是真的难听,1,nan
这个叫声。。。。,4,nan
这个声音真的呕,1,nan
这个叫声emmm,4,nan
这个居然没有高能？可惜了,4,nan
这个时候男的女的已经不重要了，兄弟们冲就行了,4,nan
这个时候小姐姐在干嘛？,4,nan
这个锯子质量真的nice,4,nan
这个恐怖啊,4,nan
有些像层层恐惧了。,4,nan
这个视角好晃啊,1,nan
有有有，我也感觉长得一样,4,nan
有在2020年5月30号看的嘛,4,nan
这个视角摇晃好蓝瘦,1,nan
有这个BGM应该就是有怪物了,4,nan
这个是,4,nan
有志气,4,nan
有种古墓的赶脚。。,4,nan
又懂了,4,nan
这个鹿头上的不是个羊角吗,4,nan
又懂了,4,nan
有些许惆怅,4,nan
又懂了,4,nan
这个是本来关在监狱里的那个小哥哥对吧,4,nan
又懂了,4,nan
又懂了,4,nan
有心里阴影了,4,nan
有呀,4,nan
这个门来过了啊喂,4,nan
这个是开场，1P没有录，现在补上,4,nan
这个是开头那个重放一遍吗,4,nan
这个面具拉出来的时候吓了我一跳,3,nan
这个面具突然放大吓到我了…,3,nan
有呀,4,nan
又懂了,4,nan
又懂了,4,nan
这个是撒旦，头上有角~（划掉）,4,nan
有呀,4,nan
这个女鬼不已经死了吗？,4,nan
这个是乌鸦吧。。。,4,nan
这个是有顺序的吗，万一发现的顺序不对，可能要试上百次呐,4,nan
这个女鬼生前是个小三，所以消失之后变成了3,4,nan
又懂了,4,nan
这个手电真的核能,4,nan
这个手游能玩吗,4,nan
这个水。。。好脏,4,nan
又懂了,4,nan
这个人的右胳膊是右边那人的右胳膊,4,nan
这个死法跟以前不一样,4,nan
这个人叫阿顿李维斯重修这个宅子的包工头,4,nan
这个锁着的门你试图打开三回了啊,4,nan
又懂了,4,nan
这个套路在层层恐惧见过,4,nan
又懂了,4,nan
这个头会动,4,nan
这个凸起一看就大,4,nan
这个娃娃好烦,4,nan
又懂了,4,nan
这个王德华难道是我的妈？,4,nan
又懂了,4,nan
这个人是谁,4,nan
这个声音，咦,4,nan
这个乌鸦看起来不太聪明,4,nan
这个系鼻涕。。,4,nan
这个小姐姐些许凶残,4,nan
这个凶宅是驱魔人的葬场,4,nan
这个要做成vr就赤鸡了,4,nan
又懂了,4,nan
又懂了,4,nan
有呀,4,nan
这个音效可以，giao,4,nan
这个应该是第一期里面的主角遇害的地方，里面应该有一个神器吧,4,nan
这个用电,4,nan
又懂了,4,nan
这个幽灵的话有真有假，信了假话只是作死一次不会影响最后结局,4,nan
有呀,4,nan
有呀，半夜02:29看视频的就是我了,4,nan
又懂了,4,nan
这个声音啊hhhhhhhhhhh,4,nan
这个声音好像我表姐,4,nan
这个游戏，看攻略也没什么了，要找的房间太多了，不可能全记住,4,nan
又懂了,4,nan
又懂了,4,nan
这个游戏把不路痴的都弄路痴了,4,nan
又懂了,4,nan
这个游戏不看攻略能卡关卡到退游,4,nan
又懂了,4,nan
这个游戏地图好复杂,4,nan
这个游戏的大概剧情线索是什么,4,nan
又懂了,4,nan
这个游戏的引导机制不太好，容易卡关，康康攻略无妨，米米玩得开心点,4,nan
又懂了,4,nan
这个声音一听不就是男的咩,4,nan
这个游戏都玩出感情了（狗头）,4,nan
又懂了,4,nan
这个声音怎么感觉像刚才追逐战里那个拖着大刀的怪物发出的声音呢,4,nan
又懂了,4,nan
又懂了,4,nan
有一场大战要来了。,4,nan
这个游戏对路痴不友好,1,nan
有一盏蜡堵,4,nan
又懂了,4,nan
又懂了,4,nan
这个游戏对路痴很不友好,1,nan
又懂了,4,nan
又懂了,4,nan
这个时候男主已经疯了吧……,4,nan
这个游戏对路痴很不友好,1,nan
这个是幻镜，是小婕姐想让我们看的（我绝对不会告诉你们我看了攻略）,4,nan
又懂了,4,nan
这个是外面接应的驱魔人把,4,nan
这个游戏对路痴一点都不友爱,1,nan
又懂了,4,nan
这个是真的吗,4,nan
有一种寂静岭的感觉，就是一个过道或者一个房间，无限循环，然后每次都会有一点点不一样,4,nan
这个游戏对路痴一点都不友好,1,nan
又懂了,4,nan
这个游戏对路痴一点都不友好,1,nan
这个游戏对路痴一点都不友善,1,nan
又懂了,4,nan
又懂了,4,nan
这个游戏对路痴有恶意,1,nan
又懂了,4,nan
又懂了,4,nan
又懂了,4,nan
这个游戏对我这种路痴太不友好了,1,nan
又懂了,4,nan
又懂了,4,nan
又懂了,4,nan
这个是真的吓到了啊啊啊啊,3,nan
又懂了,4,nan
又懂了,4,nan
又懂了,4,nan
这个游戏对夜盲记性差的还有什么恐高路痴一点都不友好,1,nan
有种想把米米嫁出去的冲动,4,nan
这个游戏多少，,4,nan
又懂了,4,nan
又懂了,4,nan
这个手电筒里的电池怕不是从逃生的DV里抠出来的,4,nan
又懂了,4,nan
这个游戏多少钱,4,nan
又懂了,4,nan
又懂了,4,nan
又懂了,4,nan
又 喘了,4,nan
这个游戏给我玩我玩不下去，心态会崩,4,nan
又懂了,4,nan
又懂了！,4,nan
又不是第一次,4,nan
又懂了(￣?￣),4,nan
又懂了。。。。,4,nan
又懂了……,4,nan
这个游戏好烦呀找找找！！,1,nan
这个手电筒是粘到手上了？,4,nan
这个游戏好难玩啊,1,nan
这个锁链声是不是暗示小哥哥在外面？,4,nan
这个游戏好像还不占背包内存,4,nan
又懂了哈哈哈哈哈,0,nan
又多了一个鬼，哈哈哈,0,nan
又回来了哈哈哈,0,nan
又见面了，小哥哥→_→,4,nan
又不是第一次看了,4,nan
这个游戏极度烧脑,4,nan
又存了一遍,4,nan
又开始了,4,nan
这个娃娃叫百米Daddy？！,4,nan
又开始了,4,nan
这个娃娃真会杀,4,nan
这个游戏就得找你妹。,4,nan
这个游戏良心啊,4,nan
这个我怕听了好多次,4,nan
这个游戏没法听脚步吗,4,nan
这个屋子真的够大的....,4,nan
又看攻略了,4,nan
又可以烧东西了,4,nan
又哭了哈哈哈,0,nan
又哭辽哈哈哈,0,nan
又来了，懂米！,4,nan
又来一次高能,4,nan
这个游戏哪有地图？,4,nan
这个游戏你甚至可以遇鬼,4,nan
这个小葛格胳膊上的铁链怎么这么像鬼将军的呢(ー_ー)!!,4,nan
又到开头了？,4,nan
这个小推车的声音....,4,nan
这个游戏什么类型的钥匙都有,4,nan
又懂了(????ω????),4,nan
这个眼睛看着好吓人,3,nan
这个游戏是一个能把人的记忆力被逼成最强大脑记忆的一个游戏,4,nan
这个洋娃娃咬的哪？,4,nan
这个邀请，好神奇,4,nan
又绿了，要坚强,4,nan
又是高能,4,nan
这个音乐好吓人,3,nan
这个音效好可怕……,3,nan
这个影子好吓人,3,nan
又懂了呢,4,nan
这个游戏是有地图的就在主角第一次进来的左手边QWQ,4,nan
这个游戏是真的变态,4,nan
又多一只鬼来追你了,4,nan
这个游戏挺良心的,4,nan
又发情,4,nan
这个游戏使人变攻,4,nan
这个游戏玩VR?给我1000我都不玩,4,nan
又是高能阿阿阿啊啊,4,nan
又是一场追逐赛……,4,nan
又是一个可以开的小箱子。。,4,nan
又双叒叕懂了,4,nan
又双叒叕懂了,4,nan
这个游戏玩vr不可能！给我钱也不玩！,4,nan
又双叒叕懂了,4,nan
又双叒叕懂了,4,nan
这个游戏压抑感太强了房子太大了很容易迷路,4,nan
又双叒叕懂了,4,nan
又该存档了吧,4,nan
又偷偷看了攻略吧，啊哈哈哈哈哈哈,0,nan
又忘了哈哈哈哈哈哈,0,nan
又一阿婆被吓疯哈哈哈哈,0,nan
这个游戏要是有VR,4,nan
又咳了，心疼,1,nan
又有高能，，，高能君保护我,3,nan
又又来了，懂米！,4,nan
这个游戏要是真的多,4,nan
这个游戏一直要找东西 也挺累的,4,nan
又再次笑到失声,0,nan
这个游戏已经把我搞蒙了,1,nan
又在秀,4,nan
这个游戏应该叫米米开门游戏,4,nan
这个游戏硬生生的把白米从小受变成了一个攻,4,nan
这个游戏有套路...感觉恐怖的东西都比玩家早一步,4,nan
这个游戏有那么多张是有理由的,4,nan
又作～,4,nan
鼬神路过,4,nan
与众不同的想法,4,nan
这个游戏在哪买阿,4,nan
这个游戏找东西能把我找弃坑了。,4,nan
宇宙在向我歌唱！,4,nan
羽加迪姆,4,nan
这个游戏真的对路痴非常的不友好,4,nan
羽加迪姆雷维欧萨,4,nan
语法填空满分,4,nan
这个闸门让我想起了《画廊》这款恐怖游戏,4,nan
又好像没有,4,nan
这个真被吓到了…,3,nan
这个游戏真的好麻烦，辛苦啦,4,nan
语数英物化优秀奖章……,4,nan
这个游戏真的良心啊,4,nan
浴室,4,nan
浴室呵呵,4,nan
这个真的好恐怖,3,nan
浴室激情,4,nan
又和我一样感觉的吗,4,nan
浴室激情,4,nan
浴室激情，小姐睫高能,4,nan
这个有啥用,4,nan
又假哭,4,nan
这个宅子牛好大,4,nan
这个主角是个瘦子,4,nan
这个桌子可能有磁场,4,nan
又捡到了一只俯身扶,4,nan
这关就是耗你电池,4,nan
又近视了,4,nan
浴室激情哎嘿嘿,0,nan
这个真的好吓人呐，我以为我胆子很大了，但还是会被吓一下。,3,nan
这鬼就是有机生命体,4,nan
这鬼跑起来有点鬼畜,4,nan
这鬼死的太细致了需要各种东西,4,nan
这个真的吓到我了,3,nan
这个真的吓一激灵,3,nan
这还叫…小婕姐？,4,nan
浴室激情就是这个没错了哈哈哈哈,0,nan
浴室激情来了,4,nan
这还是地下室吗？这是地下迷宫吧,4,nan
这个真吓到我了,3,nan
这个真吓到我条件反射暂停,3,nan
浴室激情是什么鬼hhhhh,0,nan
预备,4,nan
预备,4,nan
又近视了…刚想说我近视好了,4,nan
预备,4,nan
又看攻略了吧,4,nan
又哭了,4,nan
又哭了,4,nan
这还是人能建出来的房子吗,4,nan
这个至少有灯没那么吓人哈哈哈,4,nan
预备 开始！冲鸭(?>?<?）,4,nan
预备备,4,nan
这个字不是念平吗！！！！？？？？,4,nan
这怪光敏感,4,nan
预订下一集的开局高能,4,nan
预定成功,4,nan
这还要剪???,4,nan
预定高能,4,nan
预定高能,4,nan
这鬼还会上锁？？,4,nan
这还晕？？？,4,nan
这很正常,4,nan
这很正常好吧？这游戏，米米已经记了很多东西了，啥都挤，有意思？,2,nan
这还是在人偶那里吗？,4,nan
这集标题……浴室激情！有、东西,4,nan
预定小姐姐,4,nan
这集弹幕好少,4,nan
这集的标题有故事,4,nan
这好像是之前那个人逃过的地方,4,nan
预计前方看爵士妻子高能,4,nan
这集估计没有dd的羊角要来了,4,nan
预计小姐睫,4,nan
预言家已上线,4,nan
欲擒故纵乌鸦哥,4,nan
遇见痒痒鼠,4,nan
元歌你们够了╭(°A°`)╮,4,nan
这红色的是不是手电筒的电池？只不过是因为手电筒没找到，所以就没有什么效果？？,4,nan
这集又混过去了,4,nan
这护身符署名什么,4,nan
这几个字是认真的吗？!,4,nan
这记忆力,4,nan
这家伙不吃饭的嘛,4,nan
原来米米喜欢这样的∥(°ー°〃)∥,4,nan
这家人真有钱,4,nan
这剪辑，up主你会是还在那里耽误了时间吧？,4,nan
原力,4,nan
原力！,4,nan
又哭了(^～^),4,nan
原力吸人,4,nan
这叫看了点,4,nan
这结局真的好生气啊,2,nan
原力与你同行,4,nan
这就开了？,4,nan
原力与你同行,4,nan
原谅我半夜在宿舍笑出声,0,nan
原谅我不道德的笑好好好好好好好好好好好好好好好,0,nan
原谅我不厚道的笑了哈哈哈,0,nan
原谅我笑出了声,0,nan
原路返回，小姐姐不已经消失了吗,4,nan
又哭了，高能结束，必有up主的泪水,4,nan
圆桌会议,4,nan
这就是标题啊,4,nan
又来,4,nan
这画好恐怖哇,4,nan
又来,4,nan
"这就是个城堡啊,一个人住想想就可怕",4,nan
又来！！,4,nan
圆桌会议,4,nan
这就是街舞,4,nan
这就是街舞！,4,nan
猿猩毕露,4,nan
月光会照你的,4,nan
这就是路痴的恐怖游戏,4,nan
这就是魔法之家么，真是有够好笑呢,4,nan
这就是男主没逃出去的原因,4,nan
又来啊好难过,4,nan
这会是镰刀小哥哥,4,nan
月下三兄贵,4,nan
这机翻的,4,nan
月下三兄贵,4,nan
月下三兄贵哈哈哈哈哈哈哈哈哈哈哈哈哈,0,nan
这集怎么没什么尖叫了(*/ω＼*),4,nan
这就是你的逃跑路线吗JOJO,4,nan
又来了,4,nan
这间房子！！！,4,nan
这就是你更了20集的理由吗(*'▽'*)?,4,nan
月下三柱男,4,nan
越到半夜我越想看,4,nan
这就是你看攻略的原因？,4,nan
这就是你一开始来的地方,4,nan
越看越...快乐?,0,nan
这就是女主吗,4,nan
越看越觉得这宅子有半个太平洋这么大（夸张）,4,nan
这就是我们看你视频的样子,4,nan
越来越大胆了,4,nan
越来越喜欢这个游戏了 到最后好棒啊,0,nan
这就是一波仰卧起坐怕啥,4,nan
越來越熟練了！哈哈哈哈哈哈！,0,nan
这就死了？,4,nan
越战越勇,4,nan
咂，瓦鲁多,4,nan
这句恶灵退散好像热血番里面主角喊的那一句哈哈哈,4,nan
这句恶灵退散真帅,4,nan
咋个有点搞笑，哈哈哈哈哈哈,0,nan
这句话好像第7p就说了,4,nan
又来了,4,nan
咋你还想他了？哈哈哈,0,nan
这叫声我怀疑你在勾引弹幕,4,nan
这叫声有点侯不住呀,4,nan
仔细听有钟表的声音,4,nan
这绝对是开锁模拟器,4,nan
再次的转角遇到爱！,4,nan
再次懂了,4,nan
这开头着实太长了,4,nan
再次高能,4,nan
这叫声有点恐怖…………,4,nan
这里r6玩家,4,nan
这就是罗伯特挂掉的地方,4,nan
再次高能,4,nan
再次高能！,4,nan
再次高能，伴随着白米的尖叫,4,nan
再次高能，伴随着白米的尖叫,4,nan
这柯南？,4,nan
再次真实哈哈哈哈哈哈哈哈哈哈哈哈,0,nan
再次真香,4,nan
再加2.0简直飞天,4,nan
再看的扣1,4,nan
再看一遍第一集的尖叫米,4,nan
再来一遍哈哈哈，笑到抽搐,0,nan
这里白米口误是女人。,4,nan
这里白色高能君沐鱼,4,nan
再来一个高能,4,nan
这里白色高能君沐鱼！,4,nan
再配上洋娃娃就更完美了,4,nan
再听一遍，嘤嘤嘤,4,nan
在~,4,nan
这可能是一晚上发生的吧,4,nan
又来了,4,nan
这里白色高能君沐鱼！前方低能！会有一个门上面印满了黑手印！,4,nan
这里白色高能君沐鱼！前方低能！圆桌会不见！,4,nan
在1111,4,nan
这里白色高能君沐鱼！前方低能，地面下降了好多！,4,nan
又来了。,4,nan
这可是城堡啊,4,nan
在贝爷嘴里就是美味,4,nan
又来了又来了（刚刚有点反攻的语气）,4,nan
这恐怕不是人吧,4,nan
这快比白宫都大了 不可能的,4,nan
这里！,4,nan
又少了一个,4,nan
这里？,4,nan
又少了一个护身符,4,nan
这里白色高能君沐鱼！前方高能！,4,nan
在吃蛋黄酥,4,nan
在吃东西的我。。。成功被恶心到了,1,nan
这里白色高能君沐鱼！前方高能！地板会突然下降！,4,nan
这里白色高能君沐鱼！前方高能！米米开门后会出现小姐睫！,4,nan
这里才恐怖,3,nan
这里第一次不死666,4,nan
这里白色高能君沐鱼！前方高能！娃娃来了！,4,nan
又要被卡在门外了 因为有巫毒符咒,4,nan
又要被摔一次了,4,nan
在吃海底捞,4,nan
在吃橘子,4,nan
这里白色高能君沐鱼！前方高能！小哥哥来了！,4,nan
又要开始抽奖环节？摘下遮布就归你,4,nan
这里白色高能君沐鱼！前方高能！小哥哥又来了！,4,nan
在吃橘子嘿嘿,4,nan
在吃培根三明治,4,nan
这里好大,4,nan
在吃猪肉铺,4,nan
这里挤进去盒子里面有护身符,4,nan
这里白色高能君沐鱼！前方高能，墙上会出现好多眼睛！,4,nan
在床上加一,4,nan
这里白色高能君沐鱼！前方高能，小哥哥来了！,4,nan
在带我一个,4,nan
这里白色高能君沐鱼！前方核能！存档点不管用！,4,nan
这里白色高能君沐鱼！前方核能！小姐睫会突然冲过来,4,nan
这里白色高能君沐鱼！前方核能！这个人会扑过来！,4,nan
又要开始轮回了,4,nan
这里白色高能君沐鱼！前方米米被杀高能！,4,nan
又要找？要找多少东西啊。。。。,4,nan
这里将是噩梦的一小部分,4,nan
这里白色高能君沐鱼！羊角哥即将出来！,4,nan
这里白色高能君沐鱼，高能预警，小姐睫来了,4,nan
这里白色高能君沐鱼，会有一个小娃娃掉下来！,4,nan
在的,4,nan
这里面很恐怖哟 嘻嘻嘻~,4,nan
又要找表-_-||,4,nan
这里白色高能君沐鱼，卡米尔的女人接受挑战,4,nan
在放点葱，姜，大蒜,4,nan
这里是9999年,4,nan
又要找东西,4,nan
在公司的我边看边吃的起劲,4,nan
在喝旺仔牛奶,4,nan
这里是不是来过啊。。,4,nan
这里是十二点半,4,nan
这里是下午2点半,4,nan
在经过第四神器后护身符会回到原来的箱子里，也就是说男主身上带的护身符会清零,4,nan
这里白色高能君沐鱼，米米的手电筒没电了，娃娃会扑上来,4,nan
在看,4,nan
在看的扣个1,4,nan
在看的辣几个抱紧我,4,nan
这里是新来的白色字幕君沐鱼，请多多指教,4,nan
这里白色高能君沐鱼，前方低能，玩偶动了一下，米米尖叫,4,nan
这里是真的渗人  前面都还好  人偶真的方,4,nan
这里白色高能君沐鱼，前方低能，箱子上的头会掉下来,4,nan
这里白色高能君沐鱼，前方低能，小哥哥来了,4,nan
在呢，看了一天,4,nan
这里我吓到了,4,nan
又要找东西,4,nan
这里白色高能君沐鱼，前方低能，小哥鸽来了,4,nan
这里有个拿镰刀的二个,4,nan
这里真的好恐怖,3,nan
在呢亲亲,4,nan
在认真的看,4,nan
这里白色高能君沐鱼，前方低能，羊角哥会尖叫,4,nan
又要找东西+1,4,nan
在下白羊,4,nan
这里白色高能君沐鱼，前方低能，羊角哥即将出现,4,nan
这里白色高能君沐鱼，前方低能，羊角哥音效警告,4,nan
在下佩服这模仿的声音,4,nan
在下小天狼星,4,nan
这里白色高能君沐鱼，前方低能，羊角来了,4,nan
这里真的恐怖,3,nan
在下紫色,4,nan
在现场，我是那只老鼠,4,nan
在现场，我是那只老鼠。,4,nan
又要找东西啊,4,nan
这里真的吓人了,3,nan
在线,4,nan
这两个小东西可肯定不是好东西   z这个音哦,4,nan
这两个小东西肯定不是好东西，喵~,4,nan
这里白色高能君沐鱼，前方低能，洋娃娃会尖叫,4,nan
这两声喘息,4,nan
这路是咋记住的！?,4,nan
在一个有星星的夜晚,4,nan
在在在,4,nan
这里白色高能君沐鱼，前方高能！,4,nan
在在在,4,nan
这么大的房子,4,nan
在在在在在在在在在在在在在在在在在在在在在在在在在在在在在在在在在在,4,nan
这么点高度就死了,4,nan
这么多电池，我怀疑要靠电筒打怪,4,nan
这里白色高能君沐鱼，前方高能，会有好多洋娃娃,4,nan
